,2022,22,al,amp,argentina,breakingnews,copa,cup,da,days,del,doha,du,el,en,es,est,fans,fifa,fifa22,fifaworldcup,fifaworldcupes,fifaworldcupqatar2022,final,football,goal,la,le,los,lusail,match,messi,mundial,new,nft,para,players,qatar,qatar2022,que,ready,se,soccer,stadium,team,time,win,world,worldcup,worldcup2022
654,1.0000000038415209,6.1131680783582846e-06,8.146968866752619e-06,1.6878487144578394e-06,5.164259811520285e-06,6.186461416446685e-06,9.693334149635767e-06,1.0000077112187822,7.591972477395495e-06,7.79193898737672e-06,3.1670404889163586e-06,1.4297441934078016e-06,4.650739753648665e-06,5.562788230226902e-06,7.3137133793511e-06,3.3462007343361545e-06,7.06739771129055e-06,1.000000962874968,9.72545811306866e-06,6.625592005491504e-06,8.557843498859321e-06,8.245310449719104e-06,7.131043681222982e-06,4.563545873955135e-06,9.147962707272974e-06,6.006526305052507e-07,4.691183473923612e-06,9.518923651842335e-06,7.083903321213533e-06,8.225283330584653e-06,1.2412464417830494e-06,8.37402447650295e-06,7.695394392446358e-06,8.227651376678195e-06,5.838848619109913e-06,4.74013173620943e-06,5.04313391671036e-06,1.0000009702335966,2.9438270135228795e-06,3.717581304881346e-07,9.908207796600966e-07,3.2960653461477577e-06,6.030196162585684e-06,1.48452376449018e-06,1.6512499520056113e-06,4.555574732676986e-06,2.227426677624661e-06,1.0000026126393085,6.886823351238818e-06,2.0961931666432122e-07
655,3.6592478133502453e-06,6.614558618245876e-06,4.979269218642193e-06,8.692062212173391e-07,8.26706886234618e-06,9.941881080139417e-06,7.272259237072619e-06,6.4453636441797455e-06,8.803482506692919e-06,1.6045585717542333e-06,9.529949855515675e-06,6.543937928304405e-06,8.994182981318334e-06,3.2941363546756344e-06,9.958722468276983e-06,5.532021912863069e-06,6.047248427087701e-06,8.557995886590563e-06,9.193710030041977e-06,3.452060554749923e-06,9.456936053811496e-06,9.170305705678783e-07,4.148869586444686e-06,8.80763131990795e-06,2.4570573506899988e-06,3.7548235600942684e-06,8.94085896132458e-06,5.0426262057355845e-06,1.3996222932589786e-06,6.176329119238725e-06,1.8004809834708937e-06,4.317952100581525e-06,4.387543272801033e-06,2.4003960052779028e-06,4.0660043712010166e-06,3.6657999653390454e-07,6.005924523115977e-06,8.494748922767157e-06,2.4152175129415302e-06,2.1524169682025e-06,4.832252256487749e-06,1.5499290933491817e-06,8.228898992812218e-06,7.413104635699961e-06,6.391538279698003e-06,7.724119082414598e-06,5.326027836822408e-06,7.615740604847173e-06,6.267510655527389e-06,9.97916624285457e-06
656,7.760731153901478e-06,2.7597152568491894e-06,1.0062126460904664e-06,3.6464096168010866e-06,7.954246601258198e-07,5.685642749024251e-06,9.928013714876042e-06,8.747322863854305e-06,5.927145470773409e-06,9.72911166589383e-06,5.478062582237302e-06,3.822579123571057e-06,6.072582066367274e-06,1.0000051440616984,1.0000037626858975,6.002443674281477e-07,7.981338908869622e-06,8.429762533354022e-06,3.4601406133240155e-06,4.226228408592914e-06,6.910120955517236e-06,4.780445049977509e-06,1.7380823191503704e-06,4.955931823175492e-06,1.2788929242886484e-06,8.824306365737364e-06,9.340015560344756e-06,6.425354984304933e-06,7.169574674253661e-06,4.758091304477574e-06,5.90082634070932e-08,3.8092820731012282e-06,1.00000595658056,5.204143275760841e-06,4.3823151965637945e-06,1.0000017587295114,3.054828583372488e-06,1.996544860867733e-07,6.168235984277077e-06,3.27440836221679e-06,9.91053540277283e-06,3.2862260027150018e-06,7.4339963023256145e-06,7.704383599639874e-06,7.127096691159199e-06,3.11499813494295e-06,8.803282055600645e-06,3.975308828478107e-06,3.355189207469537e-06,4.4633982944341606e-06
657,1.0203521909647252e-06,3.365805584598614e-06,7.791018969058633e-06,3.447036884559122e-06,4.846698825086622e-06,7.4875307210953e-06,2.751503266946407e-06,4.5766361338295706e-06,7.429013506794414e-07,1.943842697522439e-06,3.2523282940751976e-06,9.96937259161951e-06,9.216627004191698e-06,3.1066287201372024e-06,6.834076678572393e-06,5.320203596158985e-06,9.80459254605427e-07,9.246166849083507e-06,4.442554427280731e-06,1.6532454655364505e-06,1.0000065881890037,5.252294157349256e-06,9.389343613429136e-07,7.036972704982314e-06,8.338885063811376e-06,6.006523965551273e-06,1.3707775408805946e-06,9.871762826862249e-06,7.0231149063070615e-06,9.697466066738302e-06,8.320234560466345e-06,8.100973488051043e-06,4.231165975030443e-06,5.3540698889151235e-06,2.430454887713898e-06,7.97067988011693e-06,1.5666600765273754e-06,5.198503327072424e-07,8.218675503139724e-06,8.954677481946171e-06,7.982676760607684e-06,4.801055030864175e-06,3.3625917279027965e-06,3.988295964344823e-06,3.1328286854121206e-06,7.542080267304515e-06,1.0000079431795899,7.337039531413203e-06,7.488148242470864e-06,3.40036793804974e-06
658,5.4073626185518104e-06,9.280219941523072e-06,1.056654486122708e-06,2.8259022470505447e-06,5.467864874661206e-06,3.613050984398776e-06,6.936995854342974e-06,6.4873618049430575e-06,1.7547944063224599e-06,8.318077729596042e-06,8.30211691756021e-06,6.714401645457063e-06,9.720563377941922e-06,4.351146732245764e-06,9.99194466713781e-07,3.992198930439988e-06,3.5583163961727783e-06,9.767669265139363e-06,5.2279740965740035e-06,1.4706670158500546e-06,8.104337528532487e-06,8.835555642157377e-06,2.482946034540423e-07,6.006150835656444e-07,6.5540473255494e-06,7.1999420036452565e-06,3.000004798542413,7.551181234090199e-07,7.800463060128449e-07,7.957619095475431e-06,7.153377004167461e-06,6.084414754954044e-06,1.8188562365308482e-06,1.5244746156214008e-06,4.5763464789819524e-07,1.0747238865194975e-06,5.4400243290730634e-06,5.923964882548838e-06,4.8665626283685985e-08,4.519867974021718e-06,4.85632825231808e-06,1.595102509902383e-06,4.6267797702442915e-06,7.12788894810618e-06,8.480281995581253e-06,3.8361055565960146e-06,6.01731939426748e-06,9.650970852599786e-06,1.442659959030852e-06,7.341025968095237e-06
659,9.566055207254422e-06,2.419819065828466e-07,1.000006960524529,7.544679738385472e-06,9.778849738221752e-06,4.608224590187815e-06,1.8080630695026248e-06,1.0000049153587622,2.369932714112867e-06,7.647598223183938e-06,8.586483404173194e-06,7.925488061522067e-06,7.613233632902694e-06,8.637445662159644e-06,5.718115957453028e-06,5.514899764562263e-06,6.0498575854579146e-06,6.770087352881378e-06,3.3315522688099342e-06,8.171218743187785e-06,3.1942830172998973e-06,1.1365645302016192e-06,3.779252695934721e-07,4.6754572234858165e-06,5.7103278898797174e-06,1.4672721797995827e-06,1.6184892259621277e-07,5.113643361085419e-07,7.71589743533428e-06,2.00000986509482,8.365613196073991e-06,6.197965171415122e-06,9.794959929682613e-07,8.55865814872826e-06,8.941903903014562e-06,7.495635244960964e-07,3.6804627537890947e-06,6.7007986812993745e-06,1.676919615041397e-06,9.443141244249919e-06,4.480790937952685e-06,7.774386228407931e-06,6.464621309844299e-07,1.0000019956416704,5.04962729499492e-06,1.9226686847486076e-07,2.7546822945862484e-06,9.928160363716234e-06,4.740269527215323e-06,3.6833256494172532e-06
660,9.463327380757102e-06,5.355273614857817e-06,9.712839301490452e-06,6.443313142120941e-06,5.507628902295954e-06,7.062584611763062e-06,5.210207957579723e-06,5.585736465330094e-06,3.244668838951819e-06,1.6038467005100178e-06,6.247482111213733e-06,2.434088948036476e-06,3.6461896239032455e-06,5.027042458944824e-06,4.720108955867181e-06,3.1450927323332216e-06,2.3366055760730554e-06,9.59552264245626e-06,5.3902994423103226e-06,9.55274237857119e-07,1.0000051006652955,5.671366325265059e-06,1.0000091581841692,1.3716347532409135e-07,7.794783847728313e-06,3.550824495781703e-06,7.445314600485714e-06,3.5683936346958494e-06,4.820681196984678e-06,3.242900627908552e-06,6.079535154050503e-06,8.983229989007041e-06,2.9667972255371214e-07,4.2765751714787766e-06,1.1202840592256736e-07,1.0775284839804878e-06,7.404636516878057e-06,9.826237899307044e-06,9.467085197346276e-06,8.800836942197164e-06,9.965475541142256e-07,5.731065778135609e-06,5.7695826720211975e-06,4.854582612627149e-06,6.4570587562131045e-06,3.622280117263971e-06,4.541971462385994e-06,6.7479465776493915e-06,2.390884626208253e-06,2.3623082165133316e-07
661,9.504759433559324e-06,2.977441635395286e-06,9.570270466867271e-06,4.952774762359826e-06,3.1343595228563295e-06,4.815256454521175e-06,5.449623182616437e-06,4.702860118809656e-06,1.5604675662294077e-06,3.7046404159439253e-06,3.269157298771034e-06,7.044032378789467e-07,5.012192301567198e-06,1.1852215889949593e-06,1.2617230747568076e-06,4.3994023490647876e-06,5.187175248333841e-06,2.746804697800317e-06,3.562563627161414e-06,4.506705360804427e-06,2.9028425169401787e-06,6.323954877321027e-06,1.0130616502192404e-06,9.396981666958948e-07,5.898199914032621e-08,1.3920480988933461e-06,9.09417224109865e-06,6.303727108002295e-06,1.779955842893727e-06,9.865036789398338e-06,2.5481955039161867e-06,5.3120260994176356e-06,8.224157403578603e-06,8.102871119391573e-06,5.468770954099356e-07,2.173290609461044e-06,3.4454976531390817e-06,3.7114679581827363e-06,6.1372632786987984e-06,3.2463366764272487e-06,4.999007272379425e-06,5.3279592097023045e-08,7.2834203763648135e-06,7.365001275693444e-06,6.531540736688124e-06,6.943788872143982e-06,9.050057978601752e-06,2.6472700357649083e-06,2.159956609300111e-06,3.144406189960727e-06
662,1.0000049237003188,2.1680456421769626e-06,2.666203180142036e-06,1.3801013241155836e-06,3.723043785469619e-06,7.823317749568349e-07,4.749802739647794e-06,1.000006255282523,9.003619012043745e-06,6.427954952362669e-07,2.6957732900407617e-06,8.612911076583195e-06,8.735270515853706e-06,4.871866674393877e-08,4.920949216743501e-06,1.9791595842748236e-06,1.2700086272247724e-07,1.7122032043743564e-06,1.0000046379054677,7.204413641228191e-06,3.866522769210272e-06,3.867543208081265e-06,7.082872928701248e-06,6.153798979427064e-06,1.659252289533131e-06,9.376022861611509e-06,5.213825687628183e-07,8.233514926433489e-06,2.24296308355021e-06,7.23483180307959e-07,4.609312790576172e-06,5.453150427823684e-07,9.265885249211174e-06,7.814575942044585e-06,5.1939091813429786e-06,7.466499328437869e-06,8.050637929138773e-06,1.00000689158386,8.024073008110269e-06,8.91926015909279e-06,2.534268042206499e-06,4.4882368987624934e-06,3.9859322500321704e-06,5.515444462637539e-06,1.0000046708555803,4.405564593484302e-06,3.887946430956346e-06,1.000008086496585,1.5580834437877613e-06,9.564595965010704e-07
663,1.0000064453454203,3.229847442978157e-06,7.319366847711855e-06,8.335543179158769e-06,6.695356251166458e-06,8.999370088184578e-06,4.843898691690488e-06,7.906651293130028e-06,5.5441531904212964e-06,6.055198193687761e-07,6.02512244955229e-07,3.407795653965751e-07,1.2160839715537576e-06,2.8657102241204993e-07,2.8854093440970187e-06,3.9189744424086395e-06,1.7379021450132827e-06,5.407054409848945e-06,8.802577060008459e-06,9.077072915311294e-06,2.000000213610134,9.080364775144036e-06,8.204200941620307e-06,2.647941718654057e-06,2.4538143307554384e-06,2.301448242785993e-06,1.2438938941370581e-06,6.0479964074519545e-06,7.453041736524802e-06,9.467395547788455e-06,7.80161135366769e-06,8.595935085273254e-06,6.65893881999488e-06,4.665909441698944e-06,5.145953264527239e-06,8.791591824207433e-06,2.7668871143005614e-06,3.664209012968034e-07,4.193890540598037e-06,6.36111591268069e-06,4.677349078939754e-06,3.535468915211554e-06,5.449603663798477e-06,8.554700778828363e-06,6.036440063133847e-06,6.4276042489945525e-06,3.225146807723968e-06,7.15970483689484e-06,1.5892645274823837e-06,1.4460245558675424e-06
664,2.245357642433207e-06,7.039960396060263e-06,9.32488889182588e-06,3.7926448890951485e-06,1.969640999610943e-06,4.336407480051197e-06,6.209169242018402e-06,4.077265587477186e-06,4.66818376667727e-06,1.56222590840166e-07,8.850222066806758e-06,6.619130581146072e-07,4.370390006882168e-06,4.1101490176816185e-06,5.403625252951209e-06,2.9113663871112474e-07,9.943454521515468e-06,7.257018281597916e-06,9.757286448036498e-06,7.75085744666044e-06,7.059471685468806e-06,2.414921422658989e-06,9.940271067437644e-06,2.1280054032413646e-06,9.650148103965036e-06,7.498180210977276e-06,5.1353774852858325e-06,1.0000083992622166,8.338714409587017e-06,2.809547944021984e-07,2.8504103509908243e-06,6.8173747916729345e-06,6.582600118056709e-06,7.602583368009331e-07,8.912315173990707e-06,6.669932892404511e-06,2.658066051693088e-06,8.467793682733851e-06,8.737920506250313e-06,6.667855484101819e-06,2.1425196015149576e-06,2.6278329741834542e-06,4.078779885127893e-07,1.45089330932911e-06,2.1121469186012623e-06,8.4370695213669e-06,5.101124914327499e-06,5.1580131415764615e-06,2.13353441394905e-06,1.1489621506617498e-06
665,1.0000096009879977,6.169876754770395e-06,9.575102576462548e-06,1.0701104381407291e-06,7.81132619613539e-06,6.45371805100003e-06,6.733357432779724e-06,3.63930197833569e-06,5.7453062119620095e-08,9.871493670561257e-06,3.2826521166713455e-06,7.318503032452e-06,3.213923941988113e-06,9.067917841797265e-06,8.624864751122555e-06,3.7838455792621143e-06,5.457266192440703e-06,1.4881396473248743e-06,1.0000008041057902,6.15633639074641e-06,3.4144011199742067e-06,3.165408458993824e-07,1.5397607667926418e-06,7.2114765857398515e-06,2.3282751219772546e-06,2.679563128280733e-06,1.0000058101909375,8.379199055339302e-06,4.955634762312216e-06,7.779569184338369e-06,3.9703074610418003e-07,4.7427927438830405e-06,2.7342890999337845e-06,5.7020392499022885e-06,6.281170871500887e-06,6.104256377004003e-07,6.3217431936857285e-06,3.4597738847263985e-06,4.314554809566045e-06,5.224553510270536e-07,6.781032252429713e-06,8.444797280362718e-06,5.171558252259804e-06,9.137904608007458e-06,7.659450930237705e-06,8.169352637848842e-06,4.188389865080028e-06,5.362592455420885e-06,9.121868583694853e-06,6.737363267643362e-06
666,4.7464377858567724e-07,5.727083988272243e-06,7.738441206844149e-06,5.708153032632463e-06,5.05447366794467e-06,4.7641579283779596e-06,3.1609898716809206e-06,8.491867812758348e-07,4.17128193866413e-06,1.0729530236672202e-06,6.50186623651348e-06,1.5541252358242408e-06,1.3776044707089542e-06,9.866377057979832e-06,3.739036765066869e-06,2.7729605140078055e-06,3.84842034162635e-06,7.630514442627567e-06,2.876452478545636e-06,6.079086948564816e-06,9.675957420136362e-06,1.0785214213903883e-07,8.744441454265482e-06,6.930681477045791e-06,6.22360902885602e-06,4.808619293120123e-06,6.934820304977107e-06,1.7293064925277093e-06,9.58249212100066e-06,2.334051202786436e-07,1.8077806365633243e-06,9.864463892035488e-06,9.513504199408755e-06,7.7111153955432e-06,9.641297103536504e-06,2.0969750407362365e-06,7.325052232097774e-06,1.0000042432875973,4.610648664413946e-06,9.681680092025642e-06,1.991699197419431e-06,8.439237006006943e-06,4.874775914332992e-06,4.89738282911569e-06,6.195666348260859e-06,4.115102074232804e-06,3.356681322862577e-06,8.961234301495278e-06,3.2292260044870882e-06,6.465030639183856e-07
667,6.2332961671838835e-06,1.0361522670019453e-06,3.6615431017539504e-06,4.919708426478254e-06,7.928538410129981e-06,3.4630279364809117e-06,9.370105843763789e-06,9.185736672532284e-06,2.8262377048295044e-07,5.720192029403151e-06,4.0465203266983985e-06,3.736115706360114e-06,1.2084602921982181e-06,8.804725974246541e-07,7.607497208759339e-06,2.147555321996403e-06,9.86720755779288e-06,8.501520123049895e-06,1.7494700311241686e-06,8.726766527465281e-06,1.0000076514123588,9.12553157456991e-06,9.513453735679671e-06,3.784804698749971e-06,1.000005879705507,5.468849166523405e-06,3.2031440005998414e-06,6.914503636414507e-06,3.4803647271435037e-07,7.633316719827603e-06,2.094066793418863e-06,3.7513213063047493e-06,1.5930612671094526e-06,1.0593331334602508e-06,9.590240169178764e-06,8.015111095629058e-07,1.379709539273676e-06,9.144200909523731e-06,8.080412064650196e-06,9.889352497402422e-06,3.113868154353006e-07,8.608413276753055e-06,3.192284656176955e-06,5.328077750344778e-06,8.35759329811228e-06,6.894723922885642e-06,9.785446319005792e-06,9.789607071417169e-06,1.872156953431844e-06,8.032529399062494e-06
668,8.379131221145153e-06,9.859242408826692e-06,8.068298963975485e-06,9.753227144200313e-06,4.170929263936752e-06,4.877468552725995e-07,9.754984741193414e-06,7.463650544457356e-06,4.02767103608189e-06,2.464598100886284e-06,5.742109548730503e-06,5.652921806946121e-07,8.394751590714668e-06,5.623905734506135e-06,3.5674091225111007e-06,1.6942136026004475e-06,7.279809282918348e-07,5.933972842852905e-06,1.9870991789935554e-06,2.044032716560632e-06,8.566622675222275e-06,4.106204865316117e-06,5.165626915210349e-06,6.43516755476931e-06,3.364476092852713e-06,1.254638257362285e-06,1.0000045130411472,9.710298701819378e-06,1.5486038003286186e-07,1.5483411372291036e-07,6.303642958382641e-06,8.744709218070949e-06,6.702808735965374e-06,5.884967795029531e-06,5.2834048886110725e-06,7.861029739444787e-06,3.2258649135820086e-06,3.761062501768047e-06,1.0000098699388897,7.325297770968278e-06,6.882012204990889e-06,4.919971210532639e-06,9.813427612592962e-08,1.0917371805690192e-06,5.2255263325979515e-06,9.856327672936072e-06,1.3457426362054694e-06,1.000003125661089,1.1392672657194382e-06,8.235511240322603e-06
669,9.101642565261304e-07,5.134482904044164e-06,1.448837980627329e-06,8.265431275194218e-06,1.3144364867543446e-07,8.923471126644523e-06,4.91323583704738e-06,2.0211943409565484e-06,8.282412872106834e-06,7.610581251700118e-06,6.75832571176494e-06,1.3885634548783155e-06,4.297123870301837e-06,7.3751449429780195e-06,2.0253166158295e-06,3.7266089566348198e-06,6.464958153029566e-06,7.133790503738467e-06,7.2107215959981495e-06,1.5558335825347137e-06,1.0000043372660097,7.911480857270993e-06,7.492918815558436e-07,1.000000499259537,4.772974567816271e-06,2.610261904705612e-06,2.791167364038364e-06,9.61838628127396e-06,6.026519819907394e-06,9.617682588783922e-06,6.127546400360974e-06,9.643349064730412e-07,1.1310499680509957e-06,6.767406495517183e-06,3.581976618730044e-06,5.5110068391718115e-06,8.650691608646811e-07,6.616663624178898e-06,8.523730413310936e-06,9.949735156146648e-06,2.8031094091048426e-07,9.944386568697185e-06,2.318798204235584e-06,9.060511476135393e-06,1.288221026099048e-06,4.0824909210479724e-06,3.6830507699182273e-06,2.939180580680596e-06,7.444124828833364e-06,1.4107894928730747e-06
670,1.7356820735528735e-06,6.699724506780014e-06,4.096616494932695e-06,8.80808889243504e-06,4.782786400696897e-06,4.460902204215748e-06,9.60523933966598e-06,8.361321858551152e-06,5.770379252418805e-06,3.893490034055002e-06,8.944022216985697e-06,7.91026634265678e-07,2.385965812075547e-06,7.763441285840445e-06,7.931606969789118e-06,7.243043935304905e-07,8.96383810775826e-06,1.2713374020012148e-06,9.103349050294853e-06,5.866210904326496e-06,6.983524236172871e-06,6.260222571496519e-06,8.529977928760138e-06,7.129604895864576e-06,6.797156579080055e-07,7.973965141308922e-06,4.558027496636106e-06,5.930221691276418e-06,3.993297791177946e-06,3.942382535113079e-06,6.231886276592033e-06,8.988830640921039e-06,4.429162594189091e-06,1.334062972069402e-06,1.9681325204774048e-06,8.10057155647286e-06,9.274620451917387e-06,1.00000338818586,1.074420703449699e-06,7.895100060151323e-06,7.005090067062975e-06,8.931709959223946e-06,5.535455113174623e-06,2.1305318378842854e-06,3.218936100234017e-06,1.0000030468854904,4.044946396869587e-08,1.418734878439254e-07,7.133186010172814e-06,6.532628899435202e-06
